cleansing,CaseFolding
Apk nya terlalu ribet hampir tiap kali buka my xl nya minta update trus  kalo buka terlalu apk nya telalu lama beda kaya apk nya kuning sama merah cepat kalo my xl susah nya minta ampun terlalu lemot klo sama jaringan sendiri di kasih hotspot dulu sama si merah baru bisa ayo dong tingkatkan lagi kualitas apk nya,apk nya terlalu ribet hampir tiap kali buka my xl nya minta update trus  kalo buka terlalu apk nya telalu lama beda kaya apk nya kuning sama merah cepat kalo my xl susah nya minta ampun terlalu lemot klo sama jaringan sendiri di kasih hotspot dulu sama si merah baru bisa ayo dong tingkatkan lagi kualitas apk nya
aplikasi tolol terus aja ada update an tapi error terus aplikasinya terus an upgrade tapi untuk check kuota aja susah ngotak woi ngotak,aplikasi tolol terus aja ada update an tapi error terus aplikasinya terus an upgrade tapi untuk check kuota aja susah ngotak woi ngotak
Kenapa ya kalau saya isi pulsa dan saya matikan data seluler  tapi pulsa nya tetap berkurang saya jadi tidak bisa mengaktifkan paket data saya  satu lagi  kenapa kalau mau masuk aplikasi my xl lama banget  kecewa pakai xl,kenapa ya kalau saya isi pulsa dan saya matikan data seluler  tapi pulsa nya tetap berkurang saya jadi tidak bisa mengaktifkan paket data saya  satu lagi  kenapa kalau mau masuk aplikasi my xl lama banget  kecewa pakai xl
turut berduka cita atas matinya jaringan xl yang super lemot super busuk  beli paket buat dipake bukan buat koleksi  jaringan kaya sampah  rugi pake xl  pelayanan super busuk sangat mengecewakan ,turut berduka cita atas matinya jaringan xl yang super lemot super busuk  beli paket buat dipake bukan buat koleksi  jaringan kaya sampah  rugi pake xl  pelayanan super busuk sangat mengecewakan 
Suka banget sama UI nya Selalu nyaman buat pake app nya dan buat dapatin promo juga gampang karna langsung dipasang di banner Homenya  UI designnya jadi salah satu inspirasi ku buat ngerjain project UI UX  makasih banyak sudah menginspirasi Kalau kendala belum ada sih dan selalu suka pake appnya,suka banget sama ui nya selalu nyaman buat pake app nya dan buat dapatin promo juga gampang karna langsung dipasang di banner homenya  ui designnya jadi salah satu inspirasi ku buat ngerjain project ui ux  makasih banyak sudah menginspirasi kalau kendala belum ada sih dan selalu suka pake appnya
Jaringan nya lumayan bagus  tapi apk nya kok ga konek konek terus ya saya beli kuota dan cek di kode keypad masih lumayan banyak tapi di apknya malah ga ada,jaringan nya lumayan bagus  tapi apk nya kok ga konek konek terus ya saya beli kuota dan cek di kode keypad masih lumayan banyak tapi di apknya malah ga ada
Saya punya dua kartu XL tapi sayang untuk kecepatan internet kalah jauh dengan Indosat Mungki tempat tinggal yang mempengaruhi tapi kalau tinggalnya dikota seharusnya jaringan merata jadi beli pulsa xl hanya buat memperperpanjang masa aktif plus buat aktivasi no WA tambahan,saya punya dua kartu xl tapi sayang untuk kecepatan internet kalah jauh dengan indosat mungki tempat tinggal yang mempengaruhi tapi kalau tinggalnya dikota seharusnya jaringan merata jadi beli pulsa xl hanya buat memperperpanjang masa aktif plus buat aktivasi no wa tambahan
Tidak recomnded Paket game di xl  gak pernah bner  mobile data aktip sudah di restart tp tetap selalu ngelag parah di tengah pertandingan mengakibatkan kerugian bagi pengguna ny saya saran kan pindah ke paket game telkomsel jaringan normal lancar,tidak recomnded paket game di xl  gak pernah bner  mobile data aktip sudah di restart tp tetap selalu ngelag parah di tengah pertandingan mengakibatkan kerugian bagi pengguna ny saya saran kan pindah ke paket game telkomsel jaringan normal lancar
Yth Tolong diperbaiki lagi untuk layanan Kartu XL  karena sering memotong pulsa diluar paket  padahal data sudah dinonaktif  Maaf bintang dulu ya  Terima kasih,yth tolong diperbaiki lagi untuk layanan kartu xl  karena sering memotong pulsa diluar paket  padahal data sudah dinonaktif  maaf bintang dulu ya  terima kasih
Kenapa ga bisa masuk ke dalam aplikasi nama anda tinggi loh di indonesia jangan mengecewakan saya suruh ambil bonus kuota karna isi pulsa dan di arahkan ke aplikasi ini  Tpi tidak dapat di buka kan lucu  Tolong perbaiki,kenapa ga bisa masuk ke dalam aplikasi nama anda tinggi loh di indonesia jangan mengecewakan saya suruh ambil bonus kuota karna isi pulsa dan di arahkan ke aplikasi ini  tpi tidak dapat di buka kan lucu  tolong perbaiki
Saya pakai kartu yang berkategori BIZ dan biasanya ada promo di bagian atas beranda kenapa sekarang udh tidak ada lagi  udh lama tidak ada dan biasanya ada banyak pilihan di atas beranda yang bisa saya geser padahal saya sudah sabar sama ini kartu XL jaringan mulai susah ya itu pasti Karna iklim juga jadi berpengaruh saya sabar sampai berbulan bulan sampai sekarang ini saya pakai Karna ada kuota belajarnya yang sinyalnya masih gitu susah,saya pakai kartu yang berkategori biz dan biasanya ada promo di bagian atas beranda kenapa sekarang udh tidak ada lagi  udh lama tidak ada dan biasanya ada banyak pilihan di atas beranda yang bisa saya geser padahal saya sudah sabar sama ini kartu xl jaringan mulai susah ya itu pasti karna iklim juga jadi berpengaruh saya sabar sampai berbulan bulan sampai sekarang ini saya pakai karna ada kuota belajarnya yang sinyalnya masih gitu susah
kartu XL sangat bagus  dan terkadang dapat promo yg sangat murah  tetapi yang buat sya kecewa sy tidak pernah mengaktifkan RBT tetapi tiba  pulsa saya dipotong,kartu xl sangat bagus  dan terkadang dapat promo yg sangat murah  tetapi yang buat sya kecewa sy tidak pernah mengaktifkan rbt tetapi tiba  pulsa saya dipotong
aplikasi my XL telah terupdate ke vr nomor dalam keadaan aktif  pulsa cukup tetapi masih gagal dalam pembelian paket  My XL selalu tidak respond,aplikasi my xl telah terupdate ke vr nomor dalam keadaan aktif  pulsa cukup tetapi masih gagal dalam pembelian paket  my xl selalu tidak respond
Saya sudah beli paket  pas di nyalain kok ngeleg banget ya paket nya ga berkurang  tolong diperbaiki secepat nya  Buang duit doang  dikiranya beli pake daun  dari kemaren ga aktif terus paketnya,saya sudah beli paket  pas di nyalain kok ngeleg banget ya paket nya ga berkurang  tolong diperbaiki secepat nya  buang duit doang  dikiranya beli pake daun  dari kemaren ga aktif terus paketnya
Baru tau setelah install aplikasi myXL  Ternyata ada dan perlu mengaktifkan fitur agar pulsa tidak terpotong otomatis ketika menggunakan internet SMS promo  dsb  Ini pengalaman saya  dan menurut saya ini tidak fair  Ngapain lagi beli paket tapi ketika data seluler diaktifkan  masih kepotong pulsa,baru tau setelah install aplikasi myxl  ternyata ada dan perlu mengaktifkan fitur agar pulsa tidak terpotong otomatis ketika menggunakan internet sms promo  dsb  ini pengalaman saya  dan menurut saya ini tidak fair  ngapain lagi beli paket tapi ketika data seluler diaktifkan  masih kepotong pulsa
Aduhh ampyun  XL koq ancur gini jaringannya naik turun terus sinyalnya  Sampe ga pernah bisa masuk Ke myXL buat beli kuota  Krn pake aplikasi myXL yg lama bagus buat bertransaksi tp stlh ada permintan utk Update dgn aplikasi yg baru malah jd ancur  Tolong dibenerin yaa jgn sampe terus mengecewakan pelanggan,aduhh ampyun  xl koq ancur gini jaringannya naik turun terus sinyalnya  sampe ga pernah bisa masuk ke myxl buat beli kuota  krn pake aplikasi myxl yg lama bagus buat bertransaksi tp stlh ada permintan utk update dgn aplikasi yg baru malah jd ancur  tolong dibenerin yaa jgn sampe terus mengecewakan pelanggan
Cuma mau bilang  MAKASIH untuk jaringan yang selalu tidak stabil  menghilang disaat lagi butuh  Drama banget  Udah mencoba betah selama setahun ini karena sesuka itu dulu sama XL  tapi egk ada perubahan  Tolong dong  pikirkan kenyamanan penikmat jaringan anda  Gk ada hubungan sama restart Gk STABIL  GERAM,cuma mau bilang  makasih untuk jaringan yang selalu tidak stabil  menghilang disaat lagi butuh  drama banget  udah mencoba betah selama setahun ini karena sesuka itu dulu sama xl  tapi egk ada perubahan  tolong dong  pikirkan kenyamanan penikmat jaringan anda  gk ada hubungan sama restart gk stabil  geram
Kenapa gak bisa ganti email  walaupun sudah di ganti di profile tetap waktu verifikasi di kirim ke email lama  dan gak afa fitur nomor alternatif lagi Nb edit Gak jelas nih cs gak bisa dah di coba segala cara juga gak bisa  sekarang malahan gak terima verifikasi ke nomor nya sendiri malah cuma bisa SMS ke nomor alternatif saja yg dulu daftar,kenapa gak bisa ganti email  walaupun sudah di ganti di profile tetap waktu verifikasi di kirim ke email lama  dan gak afa fitur nomor alternatif lagi nb edit gak jelas nih cs gak bisa dah di coba segala cara juga gak bisa  sekarang malahan gak terima verifikasi ke nomor nya sendiri malah cuma bisa sms ke nomor alternatif saja yg dulu daftar
Xl bener bener jaringannya lemot banget udah sebulan lebih jaringannya seperti ini tidak stabil  Udah komplain tapi tidak ada solusi untuk mengatasi masalah jaringan yang lemot  Mohon agar segera diatasi ,xl bener bener jaringannya lemot banget udah sebulan lebih jaringannya seperti ini tidak stabil  udah komplain tapi tidak ada solusi untuk mengatasi masalah jaringan yang lemot  mohon agar segera diatasi 
Lumayan efisien untuk proses pengecekan sisa kuota internet dan pulsa utama  Namun tolong sedikit diperbaiki bug yang sering muncul lumayan lama  seperti loading keterangan paket data yang lumayan lama,lumayan efisien untuk proses pengecekan sisa kuota internet dan pulsa utama  namun tolong sedikit diperbaiki bug yang sering muncul lumayan lama  seperti loading keterangan paket data yang lumayan lama
Dear XL knp akhir  ini sinyal internet nya makin ngawur saya sudah bantu kasih bintang loh tolong solusi nya buat kami semua dan jgn suruh kunjungi situs bla bla mayalah dll klo ujung nya gk ada solusinya apa harus saya ganti provaider lain nih biar lebih enteng sinyalnya ,dear xl knp akhir  ini sinyal internet nya makin ngawur saya sudah bantu kasih bintang loh tolong solusi nya buat kami semua dan jgn suruh kunjungi situs bla bla mayalah dll klo ujung nya gk ada solusinya apa harus saya ganti provaider lain nih biar lebih enteng sinyalnya 
Menggunakan jaringan XL  ternyata lebih murah pas buat bersosmed pas buat hape android dan juga menggunakan jaringan XL dapat membeli paket unlimited dengan harga RP jaringan XL mantap benar  makasih XL,menggunakan jaringan xl  ternyata lebih murah pas buat bersosmed pas buat hape android dan juga menggunakan jaringan xl dapat membeli paket unlimited dengan harga rp jaringan xl mantap benar  makasih xl
Dulu kalau pakai XL itu selalu bagus jaringannya  tetapi akhir akhir ini XL udah ngak kaya dulu lagi  XL sekarang jaringannya susah banget  buat buka apk aja loading terus,dulu kalau pakai xl itu selalu bagus jaringannya  tetapi akhir akhir ini xl udah ngak kaya dulu lagi  xl sekarang jaringannya susah banget  buat buka apk aja loading terus
Tolong pihak xl mohon diperbaiki masa saya pake wifi buat internet  pulsa saya habis  padahal data udah mati  cuma wifi aja yang nyala tolong lah  saya pernah habis gak jelas pulsa  rb kasusnya sama kaya gini  mau isi pulsa takutnya kaya gini lagi  gak isi masa aktif habis,tolong pihak xl mohon diperbaiki masa saya pake wifi buat internet  pulsa saya habis  padahal data udah mati  cuma wifi aja yang nyala tolong lah  saya pernah habis gak jelas pulsa  rb kasusnya sama kaya gini  mau isi pulsa takutnya kaya gini lagi  gak isi masa aktif habis
Halo kak semoga dibalas ya Jadi signal XL di rumah ku bagus aj buat buka tik tok fb  yt bisa  kuota jg masih banyak tp buka apk my XL ini knp ngga bs ya  Trs ada tulisan coba cek koneksi trs my xl nya udah di update  hp ku jg dah di restart masi ga bisa Tolong bantuan nya,halo kak semoga dibalas ya jadi signal xl di rumah ku bagus aj buat buka tik tok fb  yt bisa  kuota jg masih banyak tp buka apk my xl ini knp ngga bs ya  trs ada tulisan coba cek koneksi trs my xl nya udah di update  hp ku jg dah di restart masi ga bisa tolong bantuan nya
Kak mau tanya  Saya punya kartu xl  Yg kartu lama sdh dipakai  Yg baru beli  Knp ya kak dikartu lama itu ga muncul paket extra on  gb  Cm samapai  gb aja  Tp di kartu baru ada dan bisa dibeli  Lebih murah pula harganya Apakah paket ini cm ada di kartu baru aja kah,kak mau tanya  saya punya kartu xl  yg kartu lama sdh dipakai  yg baru beli  knp ya kak dikartu lama itu ga muncul paket extra on  gb  cm samapai  gb aja  tp di kartu baru ada dan bisa dibeli  lebih murah pula harganya apakah paket ini cm ada di kartu baru aja kah
My XL sangat berguna sekali untuk bermain game  melihat youtube dan buat download game sangat kencang sekali  kalo bonus nya sangat bermanfaat sekali walaupun kecil bonus nya tetapi saya tidak kecewa  Terima kasih banyak XL,my xl sangat berguna sekali untuk bermain game  melihat youtube dan buat download game sangat kencang sekali  kalo bonus nya sangat bermanfaat sekali walaupun kecil bonus nya tetapi saya tidak kecewa  terima kasih banyak xl
apk nya bagus,apk nya bagus
Ahir ahir ini jaringan susah banget  buat main game  nonton youtub  fb  wa susah semua Jaringan lagi kenapa  utamakan kepuasan pelanggan tolong kasih kenyamanan pada jaringan,ahir ahir ini jaringan susah banget  buat main game  nonton youtub  fb  wa susah semua jaringan lagi kenapa  utamakan kepuasan pelanggan tolong kasih kenyamanan pada jaringan
Kecewa saya sama xl kalo begini terus tidak ada perubahan Buat browsing lambat buat sosmed lambat apa lagi main game susah banget buat conec jaringan lambat banget malah kadang hilang lagi sinyal nya Tolong lah di perbaiki jaringanya Bagaimana ini,kecewa saya sama xl kalo begini terus tidak ada perubahan buat browsing lambat buat sosmed lambat apa lagi main game susah banget buat conec jaringan lambat banget malah kadang hilang lagi sinyal nya tolong lah di perbaiki jaringanya bagaimana ini
Tau lah akhir akhir ini susah banget di pake gw saranin ga usah pake xl xl yang sekarang udah rusak jaringannya parah banget serius biasanya juga bagus tapi akhir akhir ini ga bagus sama sekali udah waktunya pindah kartu  udah rusak jaringan xl sekarang,tau lah akhir akhir ini susah banget di pake gw saranin ga usah pake xl xl yang sekarang udah rusak jaringannya parah banget serius biasanya juga bagus tapi akhir akhir ini ga bagus sama sekali udah waktunya pindah kartu  udah rusak jaringan xl sekarang
XL makin kesini bukan nya makin bagus pelayanannya malah makin jelek kuota sisa biasanya di akumulasi sekarang malah di hangusin kacau  kecew berat gue sama XL Hayu kita kasih bintang aja biar berubah lagi kaya yang dulu yg menguntungkan costumer bukan merugikan customer,xl makin kesini bukan nya makin bagus pelayanannya malah makin jelek kuota sisa biasanya di akumulasi sekarang malah di hangusin kacau  kecew berat gue sama xl hayu kita kasih bintang aja biar berubah lagi kaya yang dulu yg menguntungkan costumer bukan merugikan customer
gw kasih bintang sampe masih dengan slogan nya eXtraLemot XL gw kasih bintang lagi njing makasih buat tahun ini eXtraLemot gw kasih bintang lagi makin anjeng ni jaringan,gw kasih bintang sampe masih dengan slogan nya extralemot xl gw kasih bintang lagi njing makasih buat tahun ini extralemot gw kasih bintang lagi makin anjeng ni jaringan
Provider yang oke abis  aplikasi nya ui ux nya nyaman  Promo buat pelanggan setianya juga banyak  Saran  tolong sediakan fitur  batalkan transaksi pada riwayat transaksi  Karena kemarin mau coba top up lewat briva  tercancel karena ada transaksi yang belum selesai,provider yang oke abis  aplikasi nya ui ux nya nyaman  promo buat pelanggan setianya juga banyak  saran  tolong sediakan fitur  batalkan transaksi pada riwayat transaksi  karena kemarin mau coba top up lewat briva  tercancel karena ada transaksi yang belum selesai
lebih nyaman dengan xl  karena kuota ny yang besar dan harga murah tetapi untuk tempat disini agak kurang memadai terhadap jaringan xl yang kurang jika tidak ditaruh didinding,lebih nyaman dengan xl  karena kuota ny yang besar dan harga murah tetapi untuk tempat disini agak kurang memadai terhadap jaringan xl yang kurang jika tidak ditaruh didinding
