Ulasan,cleansing
"Parah banget njirr XL, gw isi pulsa yang 20k,gk aktifin data pulsa gw ke ambil mana ke ambilnya 12k lagi, tinggal sisa 8k lagi, padahal gw mau beli paket game ML yang 10k,eh pas gw ngisi pulsa lagi yang 5k malah paket game ML yang 10k 10gb malah gk ada males banget gw,terpaksa dah gw beli yang 9k 3gb dan itupun cuma 7 hari,padahalkan dulu 10k 10gb 1 bulan, sumpah gw nyesel banget ama XL sekarang!",Parah banget njirr XL  gw isi pulsa yang gk aktifin data pulsa gw ke ambil mana ke ambilnya lagi  tinggal sisa lagi  padahal gw mau beli paket game ML yang eh pas gw ngisi pulsa lagi yang malah paket game ML yang gb malah gk ada males banget gw terpaksa dah gw beli yang gb dan itupun cuma hari padahalkan dulu gb bulan  sumpah gw nyesel banget ama XL sekarang
"Saya beri 1 bintang karena kenapa pulsa saya dikuras sama operator padahal saya tidak menggunakan kartu itu dan saat saya beli paket,paketnya tidak masuk tapi pulsanya yg dikuras, saya mohon agar APK di peebaiki",Saya beri bintang karena kenapa pulsa saya dikuras sama operator padahal saya tidak menggunakan kartu itu dan saat saya beli paket paketnya tidak masuk tapi pulsanya yg dikuras  saya mohon agar APK di peebaiki
Saya kecewa kemarin saya top up paket data menggunakan voucher extra combo lita. Padahal kemarin udah ada notif berhasil. Eh sekarang malah hilang. Akhirnya saya beli lagi.,Saya kecewa kemarin saya top up paket data menggunakan voucher extra combo lita  Padahal kemarin udah ada notif berhasil  Eh sekarang malah hilang  Akhirnya saya beli lagi
Pkt Xtra UNLIMITED TURBO Premium Rp50rb Anda sudah berakhir. Cek pilihan paket menarik lainnya di aplikasi myXL. Info 817. padahal baru aja di isi lah kog Malahan ada pesan gini?,Pkt Xtra UNLIMITED TURBO Premium Rp rb Anda sudah berakhir  Cek pilihan paket menarik lainnya di aplikasi myXL  Info padahal baru aja di isi lah kog Malahan ada pesan gini
"Penting untuk punya aplikasi operator untuk menunjang kemudahan pengecekan pulsa, kuota, masa aktif, promo dst. XL punya my XL untuk itu semua. Satu hal yang mendasar bagi saya, myXL belum punya fitur pengunci pulsa seperti yang dimiliki myAXIS yang notabene masih anak dari XL. Pengunci pulsa penting bagi saya karena dapat menghindari pulsa kita berkurang otomatis tanpa kita minta karena termakan data internet, promo memakai pulsa dan hal lainnya. Semoga myXL segera menyusul ini.",Penting untuk punya aplikasi operator untuk menunjang kemudahan pengecekan pulsa  kuota  masa aktif  promo dst  XL punya my XL untuk itu semua  Satu hal yang mendasar bagi saya  myXL belum punya fitur pengunci pulsa seperti yang dimiliki myAXIS yang notabene masih anak dari XL  Pengunci pulsa penting bagi saya karena dapat menghindari pulsa kita berkurang otomatis tanpa kita minta karena termakan data internet  promo memakai pulsa dan hal lainnya  Semoga myXL segera menyusul ini
Setelah di update untuk masuk kembalinya susah.. Terutama untuk anak kost yang tempat kost 2lantai 3 lantai dll.. Kita di (lantai dasar) Kehalang beton lantai langsung tidak ada signal sama sekali!! Aduuh xl aku dibuat kapok langanan bulanan ðŸ˜•,Setelah di update untuk masuk kembalinya susah Terutama untuk anak kost yang tempat kost  lantai lantai dll Kita di  lantai dasar  Kehalang beton lantai langsung tidak ada signal sama sekali Aduuh xl aku dibuat kapok langanan bulanan 
"Sekarang ini jaringan xl luar biasa lelet banget beli paket 10gb buka SW aja loadingnya lama banget, kaya pake gratisan tp kuota nya tetap boros 4 hari habis tu 10gb. Kenapa ya???",Sekarang ini jaringan xl luar biasa lelet banget beli paket  gb buka SW aja loadingnya lama banget  kaya pake gratisan tp kuota nya tetap boros hari habis tu  gb  Kenapa ya
"HAK PENGGUNA HILANG!!! jaringan bapuk, salah siapa ini???? bukan cuma 1 kota, hampir smua kota keluhannya sama! Jangan yg pasca bayar aja donk, kalian tanpa kaum2 pra bayar bisa apa",HAK PENGGUNA HILANG jaringan bapuk  salah siapa ini bukan cuma kota  hampir smua kota keluhannya sama  Jangan yg pasca bayar aja donk  kalian tanpa kaum  pra bayar bisa apa
"Kenapa xl sekarang jaringannya lemot, ini saya kemaren pas thn baru udh 3 hari gada sinyal, udh saya coba segala cara biar dapet sinyal tapi gada hasil, tolong ya xl",Kenapa xl sekarang jaringannya lemot  ini saya kemaren pas thn baru udh hari gada sinyal  udh saya coba segala cara biar dapet sinyal tapi gada hasil  tolong ya xl
"myXL sekarang udah keren... Ada pengaturan dari pemotongan pulsa krn data dan sms berbayar. Penggantian kartu hangus juga lewat app (walo blm coba sih). Tapi after all keren, ditunggu inovasi barunya lagi ya.",myXL sekarang udah keren Ada pengaturan dari pemotongan pulsa krn data dan sms berbayar  Penggantian kartu hangus juga lewat app  walo blm coba sih Tapi after all keren  ditunggu inovasi barunya lagi ya
Saya tambah bintang 1....untuk saat ini pelayanan sinyal dan keamanan sudah cukup baik..tetapi bisa tidak ya kuota utama itu jangan ada kuota malamnya. Sebab tidak terpakai kalau malam2..yang ada ngantuk,Saya tambah bintang untuk saat ini pelayanan sinyal dan keamanan sudah cukup baik  tetapi bisa tidak ya kuota utama itu jangan ada kuota malamnya  Sebab tidak terpakai kalau malam yang ada ngantuk
"Makin gk jelas pembagian kuota nya!! ðŸ˜ˆ..gua padahal ada kuota unlimited akses youtube...eh, malah ke sedot kuota utama gua pas lagi streaming youtube..trus.. fungsi kuota akses Unlimited youtube nya apa??!!!!! Kalo kuota utama nya juga ke sedot??!",Makin gk jelas pembagian kuota nya gua padahal ada kuota unlimited akses youtube eh  malah ke sedot kuota utama gua pas lagi streaming youtube  trus fungsi kuota akses Unlimited youtube nya apa Kalo kuota utama nya juga ke sedot
"Jaringan ga stabil, tiap hari jumat sampai hari minggu jaringanya muncul cuman 6 jam, terhambat semua pekerjaan. Xl kalau mau bersaing dengan operator lain ya jaringan harus diperbaiki dulu, bukan fitur aplikasi my xl-nya.",Jaringan ga stabil  tiap hari jumat sampai hari minggu jaringanya muncul cuman jam  terhambat semua pekerjaan  Xl kalau mau bersaing dengan operator lain ya jaringan harus diperbaiki dulu  bukan fitur aplikasi my xl nya
"Kesel bgt gw sama xl.. Klo gw beli paketan yg semingguan, sinyal internet lancar, giliran gw beli yg 150giga, sinyal kaya kentut..!! Mubaziir..!! Udah bikin laporan sampe 2x ga ada perubahan.. Klo ada bintang minus, bakal gw kasih tu bintang..",Kesel bgt gw sama xl Klo gw beli paketan yg semingguan  sinyal internet lancar  giliran gw beli yg  giga  sinyal kaya kentut Mubaziir Udah bikin laporan sampe ga ada perubahan Klo ada bintang minus  bakal gw kasih tu bintang
"Gak berguna , asal hujan jaringan untuk beberapa hari kedepan selalu terganggu , jujur beda bener sama TELKOMSEL . Telkomsel wlwpun cuaca hujan paling lama gangguan sinyal hanya beberapa jam paling lama , jika XL sampai beberapa hari , mau TF dan lainnya susah bener internet . Gak coba2 lagi pakai XL , MENYESAL SAYA PAKAI XL !! .",Gak berguna asal hujan jaringan untuk beberapa hari kedepan selalu terganggu jujur beda bener sama TELKOMSEL Telkomsel wlwpun cuaca hujan paling lama gangguan sinyal hanya beberapa jam paling lama jika XL sampai beberapa hari mau TF dan lainnya susah bener internet Gak coba  lagi pakai XL MENYESAL SAYA PAKAI XL
"mohon maaf sebelumny. ini saya beli voucher dan dpet bonus kuota 1gb tiktok,youtube,atopun instagram. tetapi waktu saya pilih tiktok/instagram, kenapa error mulu? sedangkan waktu milih yt malah lancar jaya. apakah ini teknik marketing?",mohon maaf sebelumny  ini saya beli voucher dan dpet bonus kuota  gb tiktok youtube atopun instagram  tetapi waktu saya pilih tiktok instagram  kenapa error mulu  sedangkan waktu milih yt malah lancar jaya  apakah ini teknik marketing
Ini kenapa ya? Pdhl baru diupdate tapi 2 minggu kemudian minta diupdate lagi. Kalo engga diupdate engg bisa dipakai apk nya. Terimakasih By: Kidor,Ini kenapa ya  Pdhl baru diupdate tapi minggu kemudian minta diupdate lagi  Kalo engga diupdate engg bisa dipakai apk nya  Terimakasih By  Kidor
Aplikasi terus update sinyal makin lemot saya pengguna XL dari tahun 2015 dan sejak 2019 XL lebih mementingkan update aplikasi dan paket data sedangkan jaringan bukan nya makin kenceng malah makin lemot bahkan sekarang jika di bandingkan dengan smarfren lebih kenceng smarfren di bandingkan XL yang paket kuota semakin mahal tapi sinyal semakin turun jujur saya kecewa saya jadi tindak nyaman main game menggunakan kartu XL jika terus seperti ini saya akan berhenti berlangganan .,Aplikasi terus update sinyal makin lemot saya pengguna XL dari tahun dan sejak XL lebih mementingkan update aplikasi dan paket data sedangkan jaringan bukan nya makin kenceng malah makin lemot bahkan sekarang jika di bandingkan dengan smarfren lebih kenceng smarfren di bandingkan XL yang paket kuota semakin mahal tapi sinyal semakin turun jujur saya kecewa saya jadi tindak nyaman main game menggunakan kartu XL jika terus seperti ini saya akan berhenti berlangganan
"Paket yg ditawarkan banyak jebakannya, hati hati. Kalau ada penawaran paket murah hati hati. Cukup beli 1 kali saja, soalnya terakumulasi maks 1gb",Paket yg ditawarkan banyak jebakannya  hati hati  Kalau ada penawaran paket murah hati hati  Cukup beli kali saja  soalnya terakumulasi maks  gb
ketika membeli paket yg sama utk memperpanjang kenapa sisa paket yg terdahulu dihabiskan dulu baru kuota yg baru ini aplikasi myXL yg agak error ato gmn ya ada yg bs bantu jelaskan???,ketika membeli paket yg sama utk memperpanjang kenapa sisa paket yg terdahulu dihabiskan dulu baru kuota yg baru ini aplikasi myXL yg agak error ato gmn ya ada yg bs bantu jelaskan
"Hallo kk,,,saya telah melakukan isi ulang pulsa 20k,, dan membeli paket 9GB 7 hari di aplksi ini,,,kenapa kuota saya tidak dapat di gunakan??!!",Hallo kk saya telah melakukan isi ulang pulsa dan membeli paket  GB hari di aplksi ini kenapa kuota saya tidak dapat di gunakan
Ini XL lagi kenapa yaaaaaa??? Saya mau transfer pulsa/paketan ke anak saya di jakarta malah eror teruuussssss padahal masa aktif masih lamaaaa!!! Mohon di perbaiki secepatnyaaaaa!!!,Ini XL lagi kenapa ya Saya mau transfer pulsa paketan ke anak saya di jakarta malah eror terus padahal masa aktif masih lama Mohon di perbaiki secepatnya
"Pelayanan buruk, live chat juga tidak dapat memberikan solusi terkait masalah yang dihadapi oleh konsumen, saya tidak bisa mengaktivasi paket dan disuruh registrasi ulang, tetapi saya selalu gagal dalam melakukan registrasi ulang. Memang operator sampah, lama lama pindah juga saya ke operator lain",Pelayanan buruk  live chat juga tidak dapat memberikan solusi terkait masalah yang dihadapi oleh konsumen  saya tidak bisa mengaktivasi paket dan disuruh registrasi ulang  tetapi saya selalu gagal dalam melakukan registrasi ulang  Memang operator sampah  lama lama pindah juga saya ke operator lain
"Untuk aplikasi, sangat memuaskan karena sering memberi diskon kuota; sehingga pengeluaran jadi lebih hemat. Untuk sinyal ... cukup tau aja kadang bikin emosi :)",Untuk aplikasi  sangat memuaskan karena sering memberi diskon kuota  sehingga pengeluaran jadi lebih hemat  Untuk sinyal cukup tau aja kadang bikin emosi
"XL ayo lah sinyal ku ni knapa lagi:( cape lah aku nii tiap mau maen game lag mulu, kirim HP ku ternyata jaringanya, kirim game nya ternyata jaringannya, uda 4g terus jadi H doang :( keburu ganti kartu lain ni ya:) ku mohon :) plisss ya ya beneran ni lah sumpah gk boong:) udah 3/ 4hnan aku pakek XL ni, dulu"" Gk gini ayo lahhhh:)",XL ayo lah sinyal ku ni knapa lagi cape lah aku nii tiap mau maen game lag mulu  kirim HP ku ternyata jaringanya  kirim game nya ternyata jaringannya  uda terus jadi doang keburu ganti kartu lain ni ya ku mohon plis ya ya beneran ni lah sumpah gk boong udah hnan aku pakek XL ni  dulu  Gk gini ayo lah
"Uh...Halo kak,saya ingin mempertanyakan sesuatu.Saya memiliki utang 16.500 dan saya membeli pulsa 50 Tetapi pulsa saya tidak terpotong,biasa nya terpotong karena tagihan pulsa ini tidak.Apakah ada kesalahan? Saya cek penggunaan pinjaman pulsa masih ada tagihan nya.",Uh Halo kak saya ingin mempertanyakan sesuatu Saya memiliki utang dan saya membeli pulsa Tetapi pulsa saya tidak terpotong biasa nya terpotong karena tagihan pulsa ini tidak Apakah ada kesalahan  Saya cek penggunaan pinjaman pulsa masih ada tagihan nya
"Apk keluar sendiri mulu ga ada respawn mulu kaga jelas . mau beli paket lewat apk malah gabisa no respawn terus ujung ujung nya nyedot pulsa , paket kaga ke beli pulsa abis !!!",Apk keluar sendiri mulu ga ada respawn mulu kaga jelas mau beli paket lewat apk malah gabisa no respawn terus ujung ujung nya nyedot pulsa paket kaga ke beli pulsa abis
"Xl makin lama bukan nya makin bagus malah makin buruk, gk sesuai sama selogannya.. Tolong lah dengar kami sebagai pemakai xl.. Masa kalah saing sama tsel.. Ini klo bkn karna di kantor cuma bisa jaringan xl.. Udh saya buang ni kartu xl..",Xl makin lama bukan nya makin bagus malah makin buruk  gk sesuai sama selogannya Tolong lah dengar kami sebagai pemakai xl Masa kalah saing sama tsel Ini klo bkn karna di kantor cuma bisa jaringan xl Udh saya buang ni kartu xl
"Live chat kaga guna, kaya ngomong sama robot....isi paketan dari siang blm juga masuk....pelayanan buruk, signal juga parah....kecewa.!!!!",Live chat kaga guna  kaya ngomong sama robot isi paketan dari siang blm juga masuk pelayanan buruk  signal juga parah kecewa
"Lu kalau gk niat ngasih discon mending gk usah deh,Gw cek ada discon 70 gb 48 rb,trus gw isi pulsa 50 buat maketin,dah gw paketin malah dapet sms ""Pelanggan Setia XL,terjadi kesalahan saat aktivasi"" trus gw cek lagi tau tau promo nya dah ilang,jadi normal 239 rebu,parah parah,tau gini gw gk bakal ngisi pulsa",Lu kalau gk niat ngasih discon mending gk usah deh Gw cek ada discon gb rb trus gw isi pulsa buat maketin dah gw paketin malah dapet sms  Pelanggan Setia XL terjadi kesalahan saat aktivasi  trus gw cek lagi tau tau promo nya dah ilang jadi normal rebu parah parah tau gini gw gk bakal ngisi pulsa
"Kartu bisa tiba-tiba blank sinyalnya. Gimana ceritanya. Lagi di pakai tiba-tiba hilang ga tau kenapa. Masa aktif masih panjang, paketan baru kepakai 20 am hari, malah blank sinyalnya. SANGAT-SANGAT TIDAK REKOMENDASI. YAAAA BUAT MAIN GAME JANGAN HARAP LANCAR. YAAAA",Kartu bisa tiba tiba blank sinyalnya  Gimana ceritanya  Lagi di pakai tiba tiba hilang ga tau kenapa  Masa aktif masih panjang  paketan baru kepakai am hari  malah blank sinyalnya  SANGAT SANGAT TIDAK REKOMENDASI  YA BUAT MAIN GAME JANGAN HARAP LANCAR  YA
Kenapa saya tidak bs membeli Kuota unlimited Extra Combo VIP plus ... Setiap klik Beli paket Tulisanya selalu tidak ada pilihan paket untuk anda. Saya coba update aplikasinya jg ttep sama. Gmn solusinya,Kenapa saya tidak bs membeli Kuota unlimited Extra Combo VIP plus Setiap klik Beli paket Tulisanya selalu tidak ada pilihan paket untuk anda  Saya coba update aplikasinya jg ttep sama  Gmn solusinya
Parah makin parah sekarang jaringan hilang hilang terus sering dapet sinyal E ....saya lagi butuh banget jaringan buat komunikasi ehh malah sinyal jelek terus...kecewa sangat kecewa...pihak xl hanya bisa minta maaf wkwkwkwk kata maaf tidak bisa menyelesaikan masalah boss...mending pindah ke Tsel dah kalo kyak gini terus,Parah makin parah sekarang jaringan hilang hilang terus sering dapet sinyal saya lagi butuh banget jaringan buat komunikasi ehh malah sinyal jelek terus kecewa sangat kecewa pihak xl hanya bisa minta maaf wkwkwkwk kata maaf tidak bisa menyelesaikan masalah boss mending pindah ke Tsel dah kalo kyak gini terus
"Ga lagi2 dah langganan paket promonya dari aplikasi, harga seh murah tapi jaringan parah banget. Paket yang normal pun jaringan ga se kenceng provider tiga. Fix cukup buat telpon saja.",Ga lagi  dah langganan paket promonya dari aplikasi  harga seh murah tapi jaringan parah banget  Paket yang normal pun jaringan ga se kenceng provider tiga  Fix cukup buat telpon saja
Maaf mau tanya saya buka myXL mau ambil kuota unlimited gratis tapi pas di buka aplikasinya tiba-tiba muncul myXL tidak menanggapi. Kalau kendala kaya gitu gimana? Mohon bantuan nya saya mau ambil kuota unlimited gratis Terima kasih...,Maaf mau tanya saya buka myXL mau ambil kuota unlimited gratis tapi pas di buka aplikasinya tiba tiba muncul myXL tidak menanggapi  Kalau kendala kaya gitu gimana  Mohon bantuan nya saya mau ambil kuota unlimited gratis Terima kasih
"Makin parah aja jaringan nya :( cape protes Mulu, udah sering bgt tlpn. Kalau udah bener, gak lama gtu lagiiiiii gtu lagiiiii, tlpn lagiii ,tlpn lagiii. Skrg udah malas mau protes tlpn juga, makin kacau bgt. Buka aplikasi lain langsung E, bahkan langsung Silang kadang. Pas out dari aplikasi,eh nongol lagi. Mau nya apa coba. Emang ngisi data buat apa kalau bukan buat di pakai?",Makin parah aja jaringan nya cape protes Mulu  udah sering bgt tlpn  Kalau udah bener  gak lama gtu lagi gtu lagi  tlpn lagi  tlpn lagi  Skrg udah malas mau protes tlpn juga  makin kacau bgt  Buka aplikasi lain langsung bahkan langsung Silang kadang  Pas out dari aplikasi eh nongol lagi  Mau nya apa coba  Emang ngisi data buat apa kalau bukan buat di pakai
